RouteID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
1781,5J,1683,CEB,4206,USU,4199,,0,ATR
1782,5J,1683,CEB,4206,ZAM,2404,,0,319
1783,5J,1683,CGK,3275,MNL,2397,,0,320
1784,5J,1683,CGM,6012,CEB,4206,,0,ATR
1785,5J,1683,CGY,2400,BCD,2423,,0,ATR
1786,5J,1683,CGY,2400,CEB,4206,,0,320 ATR 319
1787,5J,1683,CGY,2400,DVO,4090,,0,ATR
1788,5J,1683,CGY,2400,ILO,2429,,0,319
1789,5J,1683,CGY,2400,MNL,2397,,0,320 319
1790,5J,1683,CRK,4140,CEB,4206,,0,319
1791,5J,1683,CRK,4140,HKG,3077,,0,319
1792,5J,1683,CRK,4140,MFM,3121,,0,319
1793,5J,1683,CRK,4140,SIN,3316,,0,319
1794,5J,1683,CYZ,6733,MNL,2397,,0,319
1795,5J,1683,DGT,2425,CEB,4206,,0,ATR
1796,5J,1683,DGT,2425,MNL,2397,,0,319
1797,5J,1683,DPL,4201,CEB,4206,,0,ATR
1798,5J,1683,DPL,4201,DVO,4090,,0,ATR
1799,5J,1683,DPL,4201,MNL,2397,,0,320 319
1800,5J,1683,DPS,3940,MNL,2397,,0,320
1801,5J,1683,DVO,4090,BCD,2423,,0,320
1802,5J,1683,DVO,4090,CEB,4206,,0,320 319
1803,5J,1683,DVO,4090,CGY,2400,,0,ATR
1804,5J,1683,DVO,4090,DPL,4201,,0,ATR
1805,5J,1683,DVO,4090,ILO,2429,,0,320 319
1806,5J,1683,DVO,4090,MNL,2397,,0,320 330
1807,5J,1683,DVO,4090,PPS,2433,,0,319
1808,5J,1683,DVO,4090,ZAM,2404,,0,319
1809,5J,1683,DXB,2188,MNL,2397,,0,330
1810,5J,1683,GES,2402,CEB,4206,,0,320
1811,5J,1683,GES,2402,ILO,2429,,0,319
1812,5J,1683,GES,2402,MNL,2397,,0,320
1813,5J,1683,HAN,3199,MNL,2397,,0,319
1814,5J,1683,HKG,3077,CEB,4206,,0,320
1815,5J,1683,HKG,3077,CRK,4140,,0,319
1816,5J,1683,HKG,3077,ILO,2429,,0,319
1817,5J,1683,HKG,3077,MNL,2397,,0,320
1818,5J,1683,HKT,3179,MNL,2397,,0,320
1819,5J,1683,IAO,6974,CEB,4206,,0,ATR
1820,5J,1683,ICN,3930,CEB,4206,,0,320
1821,5J,1683,ICN,3930,KLO,2430,,0,320
1822,5J,1683,ICN,3930,MNL,2397,,0,330
1823,5J,1683,ILO,2429,CEB,4206,,0,319 320
1824,5J,1683,ILO,2429,CGY,2400,,0,319
1825,5J,1683,ILO,2429,DVO,4090,,0,320 319
1826,5J,1683,ILO,2429,GES,2402,,0,319
1827,5J,1683,ILO,2429,HKG,3077,,0,319
1828,5J,1683,ILO,2429,MNL,2397,,0,320 319
1829,5J,1683,ILO,2429,PPS,2433,,0,319
1830,5J,1683,ILO,2429,SIN,3316,,0,319
1831,5J,1683,KIX,3992,MNL,2397,,0,320
1832,5J,1683,KLO,2430,CEB,4206,,0,320
1833,5J,1683,KLO,2430,ICN,3930,,0,320
1834,5J,1683,KLO,2430,MNL,2397,,0,320 ATR 319
1835,5J,1683,KUL,3304,MNL,2397,,0,320
1836,5J,1683,LAO,4202,MNL,2397,,0,319
1837,5J,1683,LGP,4203,CEB,4206,,0,ATR
1838,5J,1683,LGP,4203,MNL,2397,,0,320 319
1839,5J,1683,MFM,3121,CRK,4140,,0,319
1840,5J,1683,MFM,3121,MNL,2397,,0,319
1841,5J,1683,MNL,2397,BCD,2423,,0,320 319
1842,5J,1683,MNL,2397,BKI,3269,,0,320
1843,5J,1683,MNL,2397,BKK,3885,,0,320
1844,5J,1683,MNL,2397,BWN,3272,,0,320
1845,5J,1683,MNL,2397,BXU,4200,,0,320
1846,5J,1683,MNL,2397,CAN,3370,,0,320
1847,5J,1683,MNL,2397,CBO,2399,,0,319 320
1848,5J,1683,MNL,2397,CEB,4206,,0,319 320 330 ATR
1849,5J,1683,MNL,2397,CGK,3275,,0,320
1850,5J,1683,MNL,2397,CGY,2400,,0,320 319
1851,5J,1683,MNL,2397,CYZ,6733,,0,319
1852,5J,1683,MNL,2397,DGT,2425,,0,319
1853,5J,1683,MNL,2397,DPL,4201,,0,320 319
1854,5J,1683,MNL,2397,DPS,3940,,0,320
1855,5J,1683,MNL,2397,DVO,4090,,0,320 330
1856,5J,1683,MNL,2397,DXB,2188,,0,330
1857,5J,1683,MNL,2397,GES,2402,,0,320
1858,5J,1683,MNL,2397,HAN,3199,,0,319
1859,5J,1683,MNL,2397,HKG,3077,,0,320
1860,5J,1683,MNL,2397,HKT,3179,,0,320
1861,5J,1683,MNL,2397,ICN,3930,,0,330
1862,5J,1683,MNL,2397,ILO,2429,,0,320 319
1863,5J,1683,MNL,2397,KIX,3992,,0,320
1864,5J,1683,MNL,2397,KLO,2430,,0,320 ATR 319
1865,5J,1683,MNL,2397,KUL,3304,,0,320
1866,5J,1683,MNL,2397,LAO,4202,,0,319
1867,5J,1683,MNL,2397,LGP,4203,,0,320 319
1868,5J,1683,MNL,2397,MFM,3121,,0,319
1869,5J,1683,MNL,2397,MPH,2426,,0,ATR
1870,5J,1683,MNL,2397,NGO,3942,,0,320
1871,5J,1683,MNL,2397,NRT,2279,,0,320
1872,5J,1683,MNL,2397,OZC,4204,,0,320
1873,5J,1683,MNL,2397,PAG,2401,,0,319 320
1874,5J,1683,MNL,2397,PEK,3364,,0,320
1875,5J,1683,MNL,2397,PPS,2433,,0,320 319
1876,5J,1683,MNL,2397,PUS,2372,,0,320
1877,5J,1683,MNL,2397,PVG,3406,,0,320
1878,5J,1683,MNL,2397,REP,3035,,0,320
1879,5J,1683,MNL,2397,RXS,6026,,0,320
1880,5J,1683,MNL,2397,SGN,3205,,0,320
1881,5J,1683,MNL,2397,SIN,3316,,0,330 320
1882,5J,1683,MNL,2397,SJI,2409,,0,319
1883,5J,1683,MNL,2397,TAC,2422,,0,320
1884,5J,1683,MNL,2397,TAG,3994,,0,319
1885,5J,1683,MNL,2397,TPE,2276,,0,320
1886,5J,1683,MNL,2397,TUG,6021,,0,319
1887,5J,1683,MNL,2397,USU,4199,,0,ATR
1888,5J,1683,MNL,2397,VRC,6022,,0,319
1889,5J,1683,MNL,2397,WNP,6018,,0,ATR
1890,5J,1683,MNL,2397,XMN,3383,,0,320
1891,5J,1683,MNL,2397,ZAM,2404,,0,320
1892,5J,1683,MPH,2426,CEB,4206,,0,ATR
1893,5J,1683,MPH,2426,MNL,2397,,0,ATR
1894,5J,1683,NGO,3942,MNL,2397,,0,320
1895,5J,1683,NRT,2279,MNL,2397,,0,320
1896,5J,1683,OZC,4204,CEB,4206,,0,ATR
1897,5J,1683,OZC,4204,MNL,2397,,0,320
1898,5J,1683,PAG,2401,CEB,4206,,0,ATR
1899,5J,1683,PAG,2401,MNL,2397,,0,319 320
1900,5J,1683,PEK,3364,MNL,2397,,0,320
1901,5J,1683,PPS,2433,CEB,4206,,0,320
1902,5J,1683,PPS,2433,DVO,4090,,0,319
1903,5J,1683,PPS,2433,ILO,2429,,0,319
1904,5J,1683,PPS,2433,MNL,2397,,0,320 319
1905,5J,1683,PUS,2372,CEB,4206,,0,320
1906,5J,1683,PUS,2372,MNL,2397,,0,320
1907,5J,1683,PVG,3406,MNL,2397,,0,320
1908,5J,1683,REP,3035,MNL,2397,,0,320
1909,5J,1683,RXS,6026,MNL,2397,,0,320
1910,5J,1683,SGN,3205,MNL,2397,,0,320
1911,5J,1683,SIN,3316,CEB,4206,,0,320
1912,5J,1683,SIN,3316,CRK,4140,,0,319
1913,5J,1683,SIN,3316,ILO,2429,,0,319
1914,5J,1683,SIN,3316,MNL,2397,,0,320 330
1915,5J,1683,SJI,2409,MNL,2397,,0,319
1916,5J,1683,SUG,6016,CEB,4206,,0,ATR
1917,5J,1683,TAC,2422,CEB,4206,,0,ATR 319
1918,5J,1683,TAC,2422,MNL,2397,,0,320
1919,5J,1683,TAG,3994,MNL,2397,,0,319
1920,5J,1683,TPE,2276,MNL,2397,,0,320
1921,5J,1683,TUG,6021,MNL,2397,,0,319
1922,5J,1683,USU,4199,CEB,4206,,0,ATR
1923,5J,1683,USU,4199,MNL,2397,,0,ATR
1924,5J,1683,VRC,6022,MNL,2397,,0,319
1925,5J,1683,WNP,6018,MNL,2397,,0,ATR
1926,5J,1683,XMN,3383,MNL,2397,,0,320
1927,5J,1683,ZAM,2404,CEB,4206,,0,319
1928,5J,1683,ZAM,2404,DVO,4090,,0,319
1929,5J,1683,ZAM,2404,MNL,2397,,0,320
1930,5M,4436,ANU,2874,NEV,6079,,0,BNI
1931,5M,4436,NEV,6079,ANU,2874,,0,BNI
1932,5N,503,ARH,4362,CSH,6110,Y,0,AN4
1933,5N,503,ARH,4362,LED,2948,,0,735
1934,5N,503,ARH,4362,MMK,2949,Y,0,AN4
1935,5N,503,ARH,4362,NNM,4371,,0,AT5
1936,5N,503,ARH,4362,SVO,2985,,0,735
1937,5N,503,ARH,4362,USK,4369,Y,0,AN4
1938,5N,503,CSH,6110,ARH,4362,Y,0,AN4
1939,5N,503,LED,2948,ARH,4362,,0,735
1940,5N,503,LED,2948,MMK,2949,,0,735
1941,5N,503,LED,2948,SCW,2989,,0,735
1942,5N,503,MMK,2949,ARH,4362,Y,0,AN4
1943,5N,503,MMK,2949,LED,2948,,0,735
1944,5N,503,MMK,2949,SVO,2985,,0,735
1945,5N,503,MMK,2949,TOS,663,Y,0,AN4
1946,5N,503,NNM,4371,ARH,4362,,0,AT5
1947,5N,503,SCW,2989,LED,2948,,0,735
1948,5N,503,SCW,2989,SVO,2985,,0,735
1949,5N,503,SVO,2985,ARH,4362,,0,735
1950,5N,503,SVO,2985,MMK,2949,,0,735
1951,5N,503,SVO,2985,SCW,2989,,0,735
1952,5N,503,TOS,663,MMK,2949,Y,0,AN4
1953,5N,503,USK,4369,ARH,4362,Y,0,AN4
1954,5P,10650,ANF,2651,IQQ,2649,,0,737
1955,5P,10650,CCP,2656,SCL,2650,,0,737
1956,5P,10650,IQQ,2649,SCL,2650,,0,737
1957,5P,10650,SCL,2650,ANF,2651,,0,737
1958,5Q,18232,AEP,2442,MVD,2816,,0,AT7
1959,5Q,18232,AEP,2442,PDP,6777,,0,AT7
1960,5Q,18232,ASU,2699,MVD,2816,,0,AT7
1961,5Q,18232,CWB,2545,MVD,2816,,0,AT7
1962,5Q,18232,EZE,3988,MVD,2816,,0,AT7
1963,5Q,18232,GIG,2560,MVD,2816,,0,AT7 319
1964,5Q,18232,GRU,2564,MVD,2816,,0,AT7 319
1965,5Q,18232,MVD,2816,AEP,2442,,0,AT7
1966,5Q,18232,MVD,2816,ASU,2699,,0,AT7
1967,5Q,18232,MVD,2816,CWB,2545,,0,AT7
1968,5Q,18232,MVD,2816,EZE,3988,,0,AT7
1969,5Q,18232,MVD,2816,GIG,2560,,0,AT7 319
1970,5Q,18232,MVD,2816,GRU,2564,,0,319 AT7
1971,5Q,18232,MVD,2816,POA,2599,,0,AT7
1972,5Q,18232,MVD,2816,SCL,2650,,0,319
1973,5Q,18232,PDP,6777,AEP,2442,,0,AT7
1974,5Q,18232,POA,2599,MVD,2816,,0,AT7
1975,5Q,18232,SCL,2650,MVD,2816,,0,319
1976,5T,1623,YBK,29,YCS,5487,Y,0,ATR
1977,5T,1623,YBK,29,YXN,5534,Y,0,ATR
1978,5T,1623,YCB,32,YCO,37,,0,DH8 73M
1979,5T,1623,YCB,32,YYH,183,,0,DH8
1980,5T,1623,YCB,32,YZF,196,,0,DH8 73M
1981,5T,1623,YCO,37,YCB,32,,0,DH8 73M
1982,5T,1623,YCO,37,YZF,196,,0,DH8 73M
1983,5T,1623,YCS,5487,YBK,29,Y,0,AT4
1984,5T,1623,YCS,5487,YRT,132,Y,0,ATR AT4
1985,5T,1623,YCY,40,YFB,55,,0,DH8
1986,5T,1623,YCY,40,YIO,75,,0,DH8
1987,5T,1623,YEG,49,YZF,196,,0,73M 733
1988,5T,1623,YEK,50,YXN,5534,Y,0,ATR AT4
1989,5T,1623,YEK,50,YYQ,187,Y,0,ATR AT4
1990,5T,1623,YEV,54,YVQ,155,,0,73M 733
1991,5T,1623,YFB,55,YCY,40,,0,DH8
1992,5T,1623,YFB,55,YGT,5495,,0,BE1 DH8
1993,5T,1623,YFB,55,YOW,100,,0,73M
1994,5T,1623,YFB,55,YRT,132,,0,73M
1995,5T,1623,YFB,55,YTE,140,,0,BE1 DH8
1996,5T,1623,YFB,55,YUX,148,,0,BE1 DH8
1997,5T,1623,YFB,55,YXP,170,,0,DH8
1998,5T,1623,YGT,5495,YFB,55,,0,DH8
1999,5T,1623,YGT,5495,YIO,75,,0,DH8
2000,5T,1623,YGT,5495,YUX,148,,0,DH8 BE1
2001,5T,1623,YHK,69,YYH,183,,0,DH8
2002,5T,1623,YHK,69,YZF,196,,0,DH8
2003,5T,1623,YIO,75,YCY,40,,0,DH8
2004,5T,1623,YIO,75,YGT,5495,,0,DH8
2005,5T,1623,YOW,100,YFB,55,,0,73M
2006,5T,1623,YRT,132,YBK,29,Y,0,AT4
2007,5T,1623,YRT,132,YCS,5487,Y,0,ATR AT4
2008,5T,1623,YRT,132,YEK,50,,1,ATR
2009,5T,1623,YRT,132,YFB,55,,0,73M
2010,5T,1623,YRT,132,YUT,147,Y,0,AT4
2011,5T,1623,YRT,132,YYQ,187,Y,0,ATR FRJ AT4
2012,5T,1623,YRT,132,YZF,196,,0,73M
2013,5T,1623,YRT,132,YZS,41,Y,0,ATR AT4
2014,5T,1623,YTE,140,YFB,55,,0,BE1 DH8
2015,5T,1623,YTH,141,YYQ,187,Y,0,ATR
2016,5T,1623,YUX,148,YFB,55,,0,DH8 BE1
2017,5T,1623,YUX,148,YGT,5495,,0,BE1 DH8
2018,5T,1623,YVM,152,YXP,170,,0,DH8
2019,5T,1623,YVQ,155,YEV,54,,0,73M 733
2020,5T,1623,YVQ,155,YZF,196,,0,73M 733
2021,5T,1623,YWG,160,YRT,132,Y,0,FRJ ATR
2022,5T,1623,YWG,160,YYQ,187,Y,0,FRJ
2023,5T,1623,YXN,5534,YRT,132,Y,0,ATR AT4
2024,5T,1623,YXP,170,YFB,55,,0,DH8
2025,5T,1623,YXP,170,YVM,152,,0,DH8
2026,5T,1623,YYH,183,YCB,32,,0,DH8
2027,5T,1623,YYH,183,YHK,69,,0,DH8
2028,5T,1623,YYQ,187,YEK,50,Y,0,ATR
2029,5T,1623,YYQ,187,YRT,132,Y,0,ATR AT4 FRJ
2030,5T,1623,YYQ,187,YTH,141,Y,0,AT4
2031,5T,1623,YYQ,187,YWG,160,Y,0,ATR FRJ AT4
2032,5T,1623,YZF,196,YCB,32,,0,DH8 73M
2033,5T,1623,YZF,196,YCO,37,,0,DH8 73M
2034,5T,1623,YZF,196,YEG,49,,0,73M 733
2035,5T,1623,YZF,196,YHK,69,,0,DH8
2036,5T,1623,YZF,196,YRT,132,,0,73M
2037,5T,1623,YZF,196,YVQ,155,,0,73M 733
2038,5T,1623,YZF,196,YYH,183,,0,DH8
2039,5T,1623,YZS,41,YRT,132,Y,0,ATR
2040,5T,1623,YZS,41,YUT,147,Y,0,AT4
2041,5U,\N,BZE,1957,FRS,4024,,0,CNA
2042,5U,\N,FRS,4024,BZE,1957,,0,CNA
2043,5U,\N,FRS,4024,GUA,1767,,0,EMB SF3
2044,5U,\N,GUA,1767,FRS,4024,,0,SF3 EMB
2045,5U,\N,GUA,1767,SAP,1772,,0,SF3
2046,5U,\N,GUA,1767,TGU,1776,,0,SF3
2047,5U,\N,RTB,1774,GUA,1767,,0,SF3
2048,5U,\N,SAP,1772,GUA,1767,,0,SF3
2049,5U,\N,TGU,1776,GUA,1767,,0,SF3
2050,5Z,18946,JNB,813,MGH,827,,0,BEH
2051,5Z,18946,MGH,827,JNB,813,,0,BEH
2052,6E,2850,AMD,2994,BLR,3131,,0,320
2053,6E,2850,AMD,2994,BOM,2997,,0,320
2054,6E,2850,AMD,2994,CCU,3043,,0,320
2055,6E,2850,AMD,2994,DEL,3093,,0,320
2056,6E,2850,AMD,2994,GOI,3007,,0,320
2057,6E,2850,AMD,2994,JAI,3098,,0,320
2058,6E,2850,AMD,2994,MAA,3144,,0,320
2059,6E,2850,AMD,2994,PNQ,3017,,0,320
2060,6E,2850,BBI,3042,BLR,3131,,0,320
2061,6E,2850,BBI,3042,BOM,2997,,0,320
2062,6E,2850,BBI,3042,CCU,3043,,0,320
2063,6E,2850,BBI,3042,DEL,3093,,0,320
2064,6E,2850,BBI,3042,VTZ,3066,,0,320
2065,6E,2850,BDQ,3001,BOM,2997,,0,320
2066,6E,2850,BDQ,3001,DEL,3093,,0,320
2067,6E,2850,BKK,3885,CCU,3043,,0,320
2068,6E,2850,BKK,3885,DEL,3093,,0,320
2069,6E,2850,BLR,3131,AMD,2994,,0,320
2070,6E,2850,BLR,3131,BBI,3042,,0,320
2071,6E,2850,BLR,3131,BOM,2997,,0,320
2072,6E,2850,BLR,3131,CCU,3043,,0,320
2073,6E,2850,BLR,3131,COK,3136,,0,320
2074,6E,2850,BLR,3131,DEL,3093,,0,320
2075,6E,2850,BLR,3131,GAU,6173,,0,320
2076,6E,2850,BLR,3131,GOI,3007,,0,320
2077,6E,2850,BLR,3131,JAI,3098,,0,320
2078,6E,2850,BLR,3131,LKO,3105,,0,320
2079,6E,2850,BLR,3131,MAA,3144,,0,320
2080,6E,2850,BLR,3131,NAG,3015,,0,320
2081,6E,2850,BLR,3131,PNQ,3017,,0,320
2082,6E,2850,BLR,3131,TRV,3153,,0,320
2083,6E,2850,BLR,3131,VTZ,3066,,0,320
2084,6E,2850,BOM,2997,AMD,2994,,0,320
2085,6E,2850,BOM,2997,BBI,3042,,0,320
2086,6E,2850,BOM,2997,BDQ,3001,,0,320
2087,6E,2850,BOM,2997,BLR,3131,,0,320
2088,6E,2850,BOM,2997,CCU,3043,,0,320
2089,6E,2850,BOM,2997,CJB,3135,,0,320
2090,6E,2850,BOM,2997,COK,3136,,0,320
2091,6E,2850,BOM,2997,DEL,3093,,0,320
2092,6E,2850,BOM,2997,DXB,2188,,0,320
2093,6E,2850,BOM,2997,GAU,6173,,0,320
2094,6E,2850,BOM,2997,GOI,3007,,0,320
2095,6E,2850,BOM,2997,IDR,3008,,0,320
2096,6E,2850,BOM,2997,IXC,3089,,0,320
2097,6E,2850,BOM,2997,IXJ,3100,,0,320
2098,6E,2850,BOM,2997,JAI,3098,,0,320
2099,6E,2850,BOM,2997,LKO,3105,,0,320
2100,6E,2850,BOM,2997,MAA,3144,,0,320
2101,6E,2850,BOM,2997,MCT,2194,,0,320
2102,6E,2850,BOM,2997,NAG,3015,,0,320
2103,6E,2850,BOM,2997,PAT,3061,,0,320
2104,6E,2850,BOM,2997,SXR,3112,,0,320
2105,6E,2850,BOM,2997,TRV,3153,,0,320
2106,6E,2850,CCU,3043,AMD,2994,,0,320
2107,6E,2850,CCU,3043,BBI,3042,,0,320
2108,6E,2850,CCU,3043,BKK,3885,,0,320
2109,6E,2850,CCU,3043,BLR,3131,,0,320
2110,6E,2850,CCU,3043,BOM,2997,,0,320
2111,6E,2850,CCU,3043,DEL,3093,,0,320
2112,6E,2850,CCU,3043,DIB,3057,,0,320
2113,6E,2850,CCU,3043,GAU,6173,,0,320
2114,6E,2850,CCU,3043,IMF,3050,,0,320
2115,6E,2850,CCU,3043,IXA,3038,,0,320
2116,6E,2850,CCU,3043,IXB,3040,,0,320
2117,6E,2850,CCU,3043,IXR,3063,,0,320
2118,6E,2850,CCU,3043,JAI,3098,,0,320
2119,6E,2850,CCU,3043,MAA,3144,,0,320
2120,6E,2850,CCU,3043,NAG,3015,,0,320
2121,6E,2850,CCU,3043,PAT,3061,,0,320
2122,6E,2850,CCU,3043,PNQ,3017,,0,320
2123,6E,2850,CCU,3043,RPR,3020,,0,320
2124,6E,2850,CJB,3135,BOM,2997,,0,320
2125,6E,2850,CJB,3135,DEL,3093,,0,320
2126,6E,2850,CJB,3135,MAA,3144,,0,320
2127,6E,2850,COK,3136,BLR,3131,,0,320
2128,6E,2850,COK,3136,BOM,2997,,0,320
2129,6E,2850,COK,3136,DEL,3093,,0,320
2130,6E,2850,COK,3136,DXB,2188,,0,320
2131,6E,2850,COK,3136,MAA,3144,,0,320
2132,6E,2850,COK,3136,TRV,3153,,0,320
2133,6E,2850,DEL,3093,AMD,2994,,0,320
2134,6E,2850,DEL,3093,BBI,3042,,0,320
2135,6E,2850,DEL,3093,BDQ,3001,,0,320
2136,6E,2850,DEL,3093,BKK,3885,,0,320
2137,6E,2850,DEL,3093,BLR,3131,,0,320
2138,6E,2850,DEL,3093,BOM,2997,,0,320
2139,6E,2850,DEL,3093,CCU,3043,,0,320
2140,6E,2850,DEL,3093,CJB,3135,,0,320
2141,6E,2850,DEL,3093,COK,3136,,0,320
2142,6E,2850,DEL,3093,DIB,3057,,0,320
2143,6E,2850,DEL,3093,DXB,2188,,0,320
2144,6E,2850,DEL,3093,GAU,6173,,0,320
2145,6E,2850,DEL,3093,GOI,3007,,0,320
2146,6E,2850,DEL,3093,IDR,3008,,0,320
2147,6E,2850,DEL,3093,IXB,3040,,0,320
2148,6E,2850,DEL,3093,IXJ,3100,,0,320
2149,6E,2850,DEL,3093,IXR,3063,,0,320
2150,6E,2850,DEL,3093,KTM,3125,,0,320
2151,6E,2850,DEL,3093,LKO,3105,,0,320
2152,6E,2850,DEL,3093,MAA,3144,,0,320
2153,6E,2850,DEL,3093,NAG,3015,,0,320
2154,6E,2850,DEL,3093,PAT,3061,,0,320
2155,6E,2850,DEL,3093,PNQ,3017,,0,320
2156,6E,2850,DEL,3093,RPR,3020,,0,320
2157,6E,2850,DEL,3093,SXR,3112,,0,320
2158,6E,2850,DEL,3093,VNS,3084,,0,320
2159,6E,2850,DIB,3057,CCU,3043,,0,320
2160,6E,2850,DIB,3057,GAU,6173,,0,320
2161,6E,2850,DXB,2188,BOM,2997,,0,320
2162,6E,2850,DXB,2188,COK,3136,,0,320
2163,6E,2850,DXB,2188,DEL,3093,,0,320
2164,6E,2850,DXB,2188,MAA,3144,,0,320
2165,6E,2850,DXB,2188,TRV,3153,,0,320
2166,6E,2850,GAU,6173,BLR,3131,,0,320
2167,6E,2850,GAU,6173,BOM,2997,,0,320
2168,6E,2850,GAU,6173,CCU,3043,,0,320
2169,6E,2850,GAU,6173,DEL,3093,,0,320
2170,6E,2850,GAU,6173,IMF,3050,,0,320
2171,6E,2850,GAU,6173,IXA,3038,,0,320
2172,6E,2850,GAU,6173,IXB,3040,,0,320
2173,6E,2850,GOI,3007,AMD,2994,,0,320
2174,6E,2850,GOI,3007,BLR,3131,,0,320
2175,6E,2850,GOI,3007,BOM,2997,,0,320
2176,6E,2850,GOI,3007,DEL,3093,,0,320
2177,6E,2850,IDR,3008,BOM,2997,,0,320
2178,6E,2850,IDR,3008,DEL,3093,,0,320
2179,6E,2850,IDR,3008,NAG,3015,,0,320
2180,6E,2850,IDR,3008,RPR,3020,,0,320
2181,6E,2850,IMF,3050,CCU,3043,,0,320
2182,6E,2850,IMF,3050,GAU,6173,,0,320
2183,6E,2850,IMF,3050,IXA,3038,,0,320
2184,6E,2850,IXA,3038,CCU,3043,,0,320
2185,6E,2850,IXA,3038,GAU,6173,,0,320
2186,6E,2850,IXA,3038,IMF,3050,,0,320
2187,6E,2850,IXB,3040,CCU,3043,,0,320
2188,6E,2850,IXB,3040,DEL,3093,,0,320
2189,6E,2850,IXB,3040,GAU,6173,,0,320
2190,6E,2850,IXC,3089,BOM,2997,,0,320
2191,6E,2850,IXJ,3100,DEL,3093,,0,320
2192,6E,2850,IXJ,3100,SXR,3112,,0,320
2193,6E,2850,IXR,3063,BOM,2997,,0,320
2194,6E,2850,IXR,3063,CCU,3043,,0,320
2195,6E,2850,IXR,3063,DEL,3093,,0,320
2196,6E,2850,IXR,3063,PAT,3061,,0,320
2197,6E,2850,JAI,3098,AMD,2994,,0,320
2198,6E,2850,JAI,3098,BLR,3131,,0,320
2199,6E,2850,JAI,3098,BOM,2997,,0,320
2200,6E,2850,JAI,3098,CCU,3043,,0,320
2201,6E,2850,KTM,3125,DEL,3093,,0,320
2202,6E,2850,LKO,3105,BLR,3131,,0,320
2203,6E,2850,LKO,3105,BOM,2997,,0,320
2204,6E,2850,LKO,3105,DEL,3093,,0,320
2205,6E,2850,LKO,3105,PAT,3061,,0,320
2206,6E,2850,MAA,3144,AMD,2994,,0,320
2207,6E,2850,MAA,3144,BLR,3131,,0,320
2208,6E,2850,MAA,3144,BOM,2997,,0,320
2209,6E,2850,MAA,3144,CCU,3043,,0,320
2210,6E,2850,MAA,3144,CJB,3135,,0,320
2211,6E,2850,MAA,3144,COK,3136,,0,320
2212,6E,2850,MAA,3144,DEL,3093,,0,320
2213,6E,2850,MAA,3144,DXB,2188,,0,320
2214,6E,2850,MAA,3144,PNQ,3017,,0,320
2215,6E,2850,MAA,3144,SIN,3316,,0,320
2216,6E,2850,MAA,3144,TRV,3153,,0,320
2217,6E,2850,MAA,3144,VTZ,3066,,0,320
2218,6E,2850,MCT,2194,BOM,2997,,0,320
2219,6E,2850,NAG,3015,BLR,3131,,0,320
2220,6E,2850,NAG,3015,BOM,2997,,0,320
2221,6E,2850,NAG,3015,CCU,3043,,0,320
2222,6E,2850,NAG,3015,DEL,3093,,0,320
2223,6E,2850,NAG,3015,IDR,3008,,0,320
2224,6E,2850,NAG,3015,PNQ,3017,,0,320
2225,6E,2850,PAT,3061,CCU,3043,,0,320
2226,6E,2850,PAT,3061,DEL,3093,,0,320
2227,6E,2850,PAT,3061,IXR,3063,,0,320
2228,6E,2850,PAT,3061,LKO,3105,,0,320
2229,6E,2850,PNQ,3017,AMD,2994,,0,320
2230,6E,2850,PNQ,3017,BLR,3131,,0,320
2231,6E,2850,PNQ,3017,CCU,3043,,0,320
2232,6E,2850,PNQ,3017,DEL,3093,,0,320
2233,6E,2850,PNQ,3017,MAA,3144,,0,320
2234,6E,2850,PNQ,3017,NAG,3015,,0,320
2235,6E,2850,RPR,3020,CCU,3043,,0,320
2236,6E,2850,RPR,3020,DEL,3093,,0,320
2237,6E,2850,RPR,3020,IDR,3008,,0,320
2238,6E,2850,SIN,3316,MAA,3144,,0,320
2239,6E,2850,SXR,3112,BOM,2997,,0,320
2240,6E,2850,SXR,3112,DEL,3093,,0,320
2241,6E,2850,SXR,3112,IXJ,3100,,0,320
2242,6E,2850,TRV,3153,BLR,3131,,0,320
2243,6E,2850,TRV,3153,BOM,2997,,0,320
2244,6E,2850,TRV,3153,COK,3136,,0,320
2245,6E,2850,TRV,3153,DXB,2188,,0,320
2246,6E,2850,TRV,3153,MAA,3144,,0,320
2247,6E,2850,VNS,3084,DEL,3093,,0,320
2248,6E,2850,VTZ,3066,BBI,3042,,0,320
2249,6E,2850,VTZ,3066,BLR,3131,,0,320
2250,6E,2850,VTZ,3066,MAA,3144,,0,320
2251,6H,2954,ETH,1594,SDV,1605,,0,AT4
2252,6H,2954,ETH,1594,TLV,1590,,0,320
2253,6H,2954,FCO,1555,TLV,1590,,0,320
2254,6H,2954,NCE,1354,TLV,1590,,0,320
2255,6H,2954,SDV,1605,ETH,1594,,0,AT4
2256,6H,2954,SXF,337,TLV,1590,,0,320
2257,6H,2954,TBS,3973,TLV,1590,,0,320
2258,6H,2954,TLV,1590,ETH,1594,,0,320
2259,6H,2954,TLV,1590,FCO,1555,,0,320
2260,6H,2954,TLV,1590,NCE,1354,,0,320
2261,6H,2954,TLV,1590,SXF,337,,0,320
2262,6H,2954,TLV,1590,TBS,3973,,0,320
2263,6I,17095,CPH,609,SGD,619,,0,AT7
2264,6I,17095,SGD,619,CPH,609,,0,AT7
